"","logFC","logCPM","F","PValue","FDR"
"UBE2M",-0.796921203674567,4.25062735508103,9.69682932330039,0.00402466138728892,0.0255327193853169
"SFTPB",2.50699532544828,1.4631485282525,9.69581760131026,0.00402633210871845,0.0255366873697041
"CCDC169",2.93060686016096,-1.09702672416215,9.69430770042859,0.00402882689628966,0.0255387523844577
"KIT",1.56364329290484,1.76410505642979,9.69364768940345,0.00402991794667601,0.0255387523844577
"RNF149",-1.59173800357495,7.435574508181,9.69363392725602,0.00402994069998482,0.0255387523844577
"MIR3159",2.80394110731221,-1.50907136027504,9.69309062576323,0.00403083906489578,0.0255387523844577
"FIGF",3.08907470999725,-1.1230001451509,9.69109942425678,0.00403413342178028,0.025544990252486
"PTPRD_AS1",3.2921514636031,-0.731326759991234,9.69091996350665,0.00403443047446469,0.025544990252486
"ERGIC1",-1.1904875433135,5.91543189307281,9.68980715052298,0.00403627298666755,0.025544990252486
"SLC30A9",-0.729539392637017,4.95456679295243,9.68965464837096,0.00403652555898548,0.025544990252486
"COPZ2",2.26694433992214,0.995328853587103,9.68933706674383,0.00403705158875398,0.025544990252486
"RPS27",-1.60561125455309,9.1164550024765,9.6879035272294,0.00403942696775237,0.0255498874264024
"SNORA74A",-1.53884054496972,3.62320309809522,9.6874087524134,0.00404024716090868,0.0255498874264024
"SH3RF3",1.38467748521237,2.24305268425848,9.68682067790657,0.00404122225152535,0.0255498874264024
"MIR5689",2.8345706724876,-1.71358978369054,9.68634647572877,0.00404200871446299,0.0255498874264024
"GATA5",3.41700998839086,0.564440337932264,9.6829400467595,0.00404766312156484,0.0255640939636166
"PDP2",0.930842228576525,2.82432412347361,9.68236256146542,0.00404862254771151,0.0255640939636166
"SPINT3",3.26878923304387,-1.22651039230611,9.68193556204476,0.0040493321164272,0.0255640939636166
"SEMA6B",2.18058266835359,2.30769485933784,9.68090628481801,0.00405104307512188,0.0255640939636166
"NCRNA00250",3.13731768272219,-1.04958153833848,9.68065108600758,0.00405146741053322,0.0255640939636166
"AR",1.97035305843683,1.87398227165928,9.68048139031616,0.00405174960096887,0.0255640939636166
"LOC100507156",2.61310196633611,1.23878129630534,9.67998404186928,0.00405257677399472,0.0255640939636166
"SF3B1",-1.17192232160544,8.30941356057172,9.67995370649028,0.00405262723265879,0.0255640939636166
"BSN",2.32028583670813,3.15614664133994,9.67904746471616,0.00405413495176402,0.0255670033573947
"CEP192",-0.917134825850683,6.80402613631506,9.67653577966009,0.00405831681808039,0.025581441633516
"KRTAP2_4",3.1765193381231,-1.42551032683233,9.67641466090185,0.00405851859406115,0.025581441633516
