baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACSL4,451.299993490677,2.16424838572437,0.355528864645125,6.08740555533973,1.14755027259777e-09,1.1091452382907e-07
ACSL5,199.436903603974,0.503837666652126,0.166367605095345,3.02846017626675,0.00245803471968557,0.0116799314420574
ACSL6,143.59333751898,-0.584686771058953,0.357053555481838,-1.63753241518609,0.101519271614962,0.176153407300546
ACSM1,11.7390189685589,-1.22394782318731,0.677368634116275,-1.80691540992908,0.0707754694449409,0.13700728357024
ACSM2A,11.3544813610279,-5.82729997036942,2.65300816926884,-2.19648775977022,0.0280570503193337,0.0706524852274477
ACSM2B,11.0797935977703,-3.10084545795965,2.13637687824738,-1.45145057949864,0.146654434231832,0.227360680747249
ACSM3,18.1759060333924,-0.838132407967051,0.52186135204996,-1.6060442197429,0.108264194417669,0.183989197623099
ACSM4,6.40216253717251,-2.70822803078714,1.8022840261443,-1.50266439223843,0.132925609328507,0.212044419175331
ACSM5,9.34958304373888,-5.67833931562505,2.0662858140574,-2.74808996751275,0.00599435584067789,0.0228686700442078
ACSM6,8.91655867729006,-2.19538021871806,1.31544783725722,-1.66892229135862,0.095132781228005,0.168106866758039
ACSS1,145.216901779354,-1.0401305581292,0.254398837468878,-4.08858219824391,4.34017755317638e-05,0.000500883546440923
ACSS2,103.154910212014,0.618001869270344,0.336263215352842,1.83785154323786,0.0660842840813834,0.130043875226805
ACSS3,6.41408822887775,0.295505070860805,1.50971194102277,0.19573606251045,0.844816756542561,0.879392839863287
ACTA1,2.37013530486554,-2.30522743720806,1.74241466871074,-1.32300736363392,0.18583292904421,0.268885687902075
ACTA2,40.9829035279122,-0.252227437905587,0.336456400007818,-0.749658612229478,0.453460340347341,0.535377449177562
ACTA2_AS1,15.6085405937875,-0.343136556141615,0.558236681945811,-0.614679341646925,0.538766505290346,0.614733834595456
ACTB,16829.350595633,0.91445419262342,0.313780679799524,2.91431006270899,0.00356475656306399,0.0154233768154789
ACTBL2,3.75915554777681,-4.97697893749447,2.5811165485633,-1.92822712336053,0.0538268818942444,0.112137268479062
ACTC1,7.58170982667587,-5.91862125305075,2.63403752468107,-2.24697681699404,0.024641508750705,0.0645325226269334
ACTG1,3090.77643576354,0.487916324263577,0.323515646421414,1.50816917098351,0.131511235398736,0.210338708632627
ACTG1P17,6.83817303923696,-1.08458972899065,0.757006105565465,-1.43273577454238,0.151933361754764,0.233083623418138
ACTG1P20,32.1444396990326,-0.0702908440831461,0.321544295372392,-0.218603922056026,0.826958597336837,0.864629411640779
ACTG1P4,7.12688478816173,-0.472222015203015,0.564604820101813,-0.83637616681675,0.402943316091041,0.486578345394652
ACTG2,8.52369443088402,-3.96774343552092,2.52280357065989,-1.57275163301084,0.115776339030629,0.192860939445844
ACTL10,10.7277397246591,-1.83278969092818,0.686926838940682,-2.66810027943375,0.00762814866217656,0.0274377667678385
ACTL6A,40.258973898039,-0.0132743290437619,0.29239378744427,-0.0453988067249614,0.963789432104125,0.973748963231263
ACTL6B,9.92561704272468,-6.3443140443456,2.26287810225239,-2.80364816736293,0.00505280097557756,0.0201514232797844
ACTL7A,4.29602305912045,-1.84657773289551,1.18406511233699,-1.55952380798631,0.118872454113624,0.19602324592262
ACTL7B,2.68479884879712,-4.63481260595407,1.88066006697653,-2.46446058346169,0.013721965528622,0.042204901465876
ACTL8,6.38423685955168,-4.57409861688959,2.55267380290972,-1.79188528188588,0.0731513440669181,0.140128477906993
ACTL9,2.86086960898873,-4.45009280399123,1.77037381547628,-2.51364585551896,0.0119490356414311,0.0382196530182298
ACTN1,987.496397087986,1.37301760008809,0.385694714315914,3.55985588893366,0.000371058362812431,0.0027333180443962
ACTN1_AS1,3.67584995350273,-4.72337781451289,1.42836275265241,-3.30684751176952,0.000943522383680355,0.00562203629660792
ACTN2,15.2583815322539,-4.78645518190561,2.27783009249454,-2.10132230567899,0.035612682993038,0.0838436824140272
ACTN3,19.7070121003967,-4.24494703488469,1.38360594525333,-3.06803179723795,0.00215473689138361,0.0105861937550356
ACTN4,681.205889472612,0.687969826941062,0.232905599391568,2.95385696496041,0.00313829425043957,0.0140186660692598
ACTR10,146.432965015761,0.503756273361704,0.202469758814366,2.48805686494431,0.012844319394255,0.0403013272463531
ACTR1A,260.647640485487,0.577148812807563,0.164752104799476,3.50313468535061,0.000459816899377205,0.00323016008473847
ACTR1B,113.618622934359,-0.630076062087287,0.288988621985764,-2.18027982471339,0.029236725641055,0.0727453397771726
ACTR2,1399.95811748032,1.55066942686387,0.345239386624163,4.49157740090638,7.06975984318409e-06,0.000116803603553996
ACTR3,1419.8549367118,1.53800403328322,0.295477673595644,5.20514465464471,1.93845545909195e-07,6.4069109975437e-06
ACTR3B,38.1299889979474,-0.128312461577626,0.288731167583443,-0.444401145368359,0.656752585500737,0.721964329205848
ACTR3BP2,3.04798045636127,-3.24515970291556,3.36614947848712,-0.964056921314755,0.335017388826741,0.420307061807129
